altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,sol,tmax,tmed,tmin,velmedia
52.0,4.0,2016-03-17,10,Varias,09:30,15:10,05:50,1111X,SANTANDER,0.0,1014.8,1013.2,CANTABRIA,10.0,5.4,11.0,8.6,6.2,4.2
52.0,8.0,2016-03-18,00,24,11:30,11:10,03:20,1111X,SANTANDER,0.0,1013.3,1007.1,CANTABRIA,15.3,5.8,11.7,9.9,8.1,7.8
52.0,8.0,2016-03-19,00,15,20:50,13:00,05:50,1111X,SANTANDER,4.0,1007.1,1004.5,CANTABRIA,14.7,0.3,14.3,11.8,9.2,5.0
52.0,99.0,2016-03-20,Varias,04,Varias,11:30,03:40,1111X,SANTANDER,1.0,1009.6,1005.0,CANTABRIA,6.9,0.2,12.5,10.6,8.8,3.1
52.0,5.0,2016-03-21,10,16,15:10,13:40,06:10,1111X,SANTANDER,1.6,1010.3,1008.4,CANTABRIA,9.7,3.1,13.6,11.6,9.5,3.9
52.0,4.0,2016-03-22,00,Varias,05:30,12:40,03:20,1111X,SANTANDER,0.0,1008.5,1006.0,CANTABRIA,8.3,0.2,11.4,10.5,9.6,3.9
52.0,2.0,2016-03-23,Varias,04,09:50,Varias,05:40,1111X,SANTANDER,0.0,1013.2,1005.4,CANTABRIA,10.8,6.8,12.8,11.2,9.7,5.0
52.0,34.0,2016-03-24,23,Varias,13:20,09:50,05:50,1111X,SANTANDER,0.4,1015.6,1012.4,CANTABRIA,5.6,9.4,13.0,10.7,8.4,2.8
52.0,20.0,2016-03-25,12,24,08:30,16:00,01:00,1111X,SANTANDER,0.0,1017.0,1012.6,CANTABRIA,6.9,0.1,15.9,12.9,9.9,2.8
52.0,30.0,2016-03-26,00,17,18:10,15:40,23:59,1111X,SANTANDER,10.2,1012.6,1001.0,CANTABRIA,19.2,9.8,24.2,16.7,9.2,8.6
52.0,18.0,2016-03-27,09,24,21:20,15:50,05:50,1111X,SANTANDER,0.0,1012.0,1001.0,CANTABRIA,17.8,11.0,18.9,13.5,8.1,5.0
52.0,19.0,2016-03-28,21,04,02:00,10:10,23:50,1111X,SANTANDER,0.0,1009.2,1000.2,CANTABRIA,18.6,5.8,16.3,14.4,12.4,4.4
52.0,30.0,2016-03-29,00,07,15:10,12:10,06:40,1111X,SANTANDER,0.0,1008.5,1004.4,CANTABRIA,7.8,4.3,18.6,15.0,11.3,2.2
52.0,20.0,2016-03-30,00,15,06:40,14:10,Varias,1111X,SANTANDER,19.8,1006.0,998.8,CANTABRIA,14.4,5.8,23.1,17.0,11.0,6.9
52.0,33.0,2016-03-31,24,00,09:50,13:40,07:10,1111X,SANTANDER,1.8,1016.4,1002.1,CANTABRIA,22.2,4.6,12.0,10.2,8.3,10.3
52.0,99.0,2016-04-01,00,24,Varias,13:40,23:50,1111X,SANTANDER,0.0,1016.4,1008.1,CANTABRIA,10.0,12.2,13.0,9.8,6.7,4.2
52.0,20.0,2016-04-02,00,23,23:10,23:10,05:40,1111X,SANTANDER,0.0,1008.1,997.2,CANTABRIA,17.5,8.7,17.2,11.0,4.9,3.3
52.0,22.0,2016-04-03,22,04,14:10,14:00,21:50,1111X,SANTANDER,2.6,1000.9,996.2,CANTABRIA,16.1,6.0,18.3,14.2,10.2,5.0
52.0,25.0,2016-04-04,24,12,12:50,11:40,23:50,1111X,SANTANDER,3.4,1002.1,994.9,CANTABRIA,15.0,3.7,16.0,13.0,10.1,7.2
52.0,34.0,2016-04-05,23,00,08:20,11:15,01:00,1111X,SANTANDER,0.6,1014.0,1002.1,CANTABRIA,11.1,7.4,14.3,12.0,9.7,5.3
52.0,28.0,2016-04-06,Varias,04,22:50,11:10,03:40,1111X,SANTANDER,1.2,1015.2,1013.0,CANTABRIA,9.7,9.3,14.1,11.7,9.3,3.1
52.0,34.0,2016-04-07,09,18,23:50,09:40,23:59,1111X,SANTANDER,1.8,1016.1,1013.5,CANTABRIA,17.8,1.1,12.3,10.0,7.7,8.9
52.0,27.0,2016-04-08,00,24,11:50,16:00,00:00,1111X,SANTANDER,1.8,1014.7,1010.1,CANTABRIA,15.3,5.3,12.4,10.0,7.7,6.1
52.0,31.0,2016-04-09,00,24,08:00,12:00,22:50,1111X,SANTANDER,2.0,1010.1,997.7,CANTABRIA,14.7,0.0,11.8,10.5,9.2,4.2
52.0,19.0,2016-04-10,00,13,07:50,14:10,02:40,1111X,SANTANDER,0.0,997.7,990.3,CANTABRIA,18.9,10.3,19.1,13.2,7.2,7.8
52.0,20.0,2016-04-11,24,03,20:00,17:40,00:00,1111X,SANTANDER,0.0,999.3,994.5,CANTABRIA,17.8,8.3,16.6,12.8,9.1,5.6
52.0,18.0,2016-04-12,02,15,04:40,15:30,05:40,1111X,SANTANDER,0.0,999.9,997.6,CANTABRIA,14.7,10.4,20.3,16.2,12.2,5.3
52.0,18.0,2016-04-12,02,15,04:40,15:30,05:40,1111X,SANTANDER,0.0,999.9,997.6,CANTABRIA,14.7,10.4,20.3,16.2,12.2,5.3
52.0,19.0,2016-04-13,21,02,01:30,15:50,05:40,1111X,SANTANDER,0.0,1005.0,998.9,CANTABRIA,13.9,11.4,21.4,16.8,12.3,3.3
52.0,19.0,2016-04-14,23,Varias,08:10,11:40,23:50,1111X,SANTANDER,0.8,1004.9,998.9,CANTABRIA,17.8,4.2,20.6,16.1,11.6,6.1
52.0,9.0,2016-04-15,00,19,04:50,12:20,Varias,1111X,SANTANDER,4.6,1004.5,998.1,CANTABRIA,7.8,0.1,14.3,13.0,11.6,3.3
52.0,32.0,2016-04-16,23,14,20:20,14:40,23:30,1111X,SANTANDER,5.6,1004.7,997.1,CANTABRIA,11.1,3.2,14.9,12.9,10.9,3.3
52.0,35.0,2016-04-17,24,02,08:00,14:00,08:20,1111X,SANTANDER,0.4,1014.8,1004.2,CANTABRIA,11.1,0.4,12.7,11.0,9.4,3.9
52.0,9.0,2016-04-18,09,24,17:10,11:00,04:50,1111X,SANTANDER,0.0,1016.0,1011.5,CANTABRIA,17.5,9.8,13.9,11.8,9.8,8.9
52.0,9.0,2016-04-19,00,16,12:10,17:30,05:10,1111X,SANTANDER,9.4,1011.5,1004.7,CANTABRIA,16.4,5.8,16.6,14.0,11.4,6.1
52.0,27.0,2016-04-20,24,04,12:10,11:40,Varias,1111X,SANTANDER,3.2,1009.3,1004.4,CANTABRIA,9.7,4.1,17.9,15.4,13.0,5.3
52.0,29.0,2016-04-21,Varias,02,10:40,14:10,23:59,1111X,SANTANDER,0.6,1014.6,1008.5,CANTABRIA,10.8,9.6,15.5,13.4,11.4,2.2
52.0,4.0,2016-04-22,00,19,13:40,13:00,04:30,1111X,SANTANDER,1.0,1014.4,1012.9,CANTABRIA,6.9,3.9,15.8,13.4,11.1,3.1
52.0,36.0,2016-04-23,24,04,22:30,12:10,Varias,1111X,SANTANDER,0.2,1014.4,1011.2,CANTABRIA,7.8,1.7,14.9,12.9,10.9,3.9
52.0,5.0,2016-04-24,21,02,10:40,10:20,23:59,1111X,SANTANDER,0.6,1017.8,1014.0,CANTABRIA,10.0,0.8,13.1,11.3,9.5,3.9
52.0,6.0,2016-04-25,00,24,13:40,15:00,05:30,1111X,SANTANDER,0.0,1017.3,1011.2,CANTABRIA,6.9,13.0,13.9,10.4,7.0,3.9
52.0,32.0,2016-04-26,00,17,13:00,13:30,05:20,1111X,SANTANDER,0.4,1011.2,1009.0,CANTABRIA,7.2,4.3,14.3,12.2,10.0,3.1
52.0,6.0,2016-04-27,Varias,16,17:50,11:50,21:50,1111X,SANTANDER,0.0,1010.6,1007.7,CANTABRIA,9.7,0.5,13.4,11.8,10.1,6.7
52.0,5.0,2016-04-28,21,02,01:50,13:10,05:30,1111X,SANTANDER,0.2,1014.6,1010.2,CANTABRIA,7.2,9.6,13.1,10.8,8.4,2.8
52.0,28.0,2016-04-29,00,16,23:59,12:00,05:20,1111X,SANTANDER,0.2,1014.1,1011.7,CANTABRIA,9.7,9.7,14.1,10.8,7.5,3.3
52.0,33.0,2016-04-30,24,02,08:50,14:20,03:30,1111X,SANTANDER,0.4,1024.7,1013.4,CANTABRIA,17.5,9.4,13.1,11.4,9.8,8.1
52.0,99.0,2016-05-01,09,Varias,Varias,13:10,23:59,1111X,SANTANDER,0.0,1025.6,1023.9,CANTABRIA,7.5,11.8,13.5,11.1,8.7,3.1
52.0,7.0,2016-05-02,00,16,10:50,13:10,05:00,1111X,SANTANDER,0.0,1023.9,1019.1,CANTABRIA,10.3,13.8,14.5,11.0,7.4,5.6
52.0,6.0,2016-05-03,00,24,15:30,10:30,05:10,1111X,SANTANDER,0.0,1021.4,1016.7,CANTABRIA,13.3,13.6,15.7,12.0,8.3,6.7
52.0,8.0,2016-05-04,00,24,14:00,14:10,03:40,1111X,SANTANDER,0.0,1016.7,1006.4,CANTABRIA,13.6,13.2,16.2,13.8,11.3,8.1
52.0,27.0,2016-05-05,00,15,18:10,11:30,01:50,1111X,SANTANDER,5.4,1006.4,1002.1,CANTABRIA,9.2,11.3,17.9,15.2,12.6,3.6
52.0,25.0,2016-05-06,01,24,01:10,11:30,Varias,1111X,SANTANDER,0.8,1003.9,997.4,CANTABRIA,8.3,2.4,19.4,16.3,13.2,3.3
52.0,9.0,2016-05-07,08,24,16:10,18:20,Varias,1111X,SANTANDER,0.2,998.1,991.3,CANTABRIA,9.2,5.0,18.0,15.6,13.2,3.1
52.0,18.0,2016-05-08,00,12,13:30,12:50,07:20,1111X,SANTANDER,0.0,991.3,986.8,CANTABRIA,17.2,4.5,21.6,19.0,16.3,7.2
52.0,19.0,2016-05-09,24,01,02:30,12:10,19:50,1111X,SANTANDER,10.2,996.7,990.1,CANTABRIA,14.7,3.9,24.5,19.6,14.7,6.4
52.0,20.0,2016-05-10,07,18,00:20,09:10,04:20,1111X,SANTANDER,1.8,999.2,993.6,CANTABRIA,12.8,10.3,19.0,16.8,14.6,4.7
52.0,26.0,2016-05-11,Varias,00,00:20,12:10,05:00,1111X,SANTANDER,0.0,998.7,995.0,CANTABRIA,10.8,13.6,16.4,14.4,12.4,2.2
52.0,28.0,2016-05-12,22,03,13:30,17:00,04:10,1111X,SANTANDER,4.2,1002.7,997.5,CANTABRIA,9.7,2.1,15.0,13.2,11.5,3.9
52.0,28.0,2016-05-12,22,03,13:30,17:00,04:10,1111X,SANTANDER,4.2,1002.7,997.5,CANTABRIA,9.7,2.1,15.0,13.2,11.5,3.9
52.0,99.0,2016-05-13,24,Varias,Varias,13:40,02:40,1111X,SANTANDER,8.8,1009.7,1002.4,CANTABRIA,11.7,6.2,17.2,14.6,12.0,5.3
52.0,99.0,2016-05-14,24,Varias,Varias,14:10,02:20,1111X,SANTANDER,3.6,1016.5,1009.6,CANTABRIA,10.0,3.5,17.2,15.2,13.2,5.3
52.0,28.0,2016-05-15,21,02,00:10,13:40,05:30,1111X,SANTANDER,0.0,1019.7,1016.3,CANTABRIA,9.7,9.6,16.7,14.8,12.9,2.5
52.0,2.0,2016-05-16,09,24,14:10,11:50,23:30,1111X,SANTANDER,0.0,1019.7,1017.0,CANTABRIA,5.8,7.5,16.9,15.0,13.1,2.2
52.0,5.0,2016-05-17,00,24,11:30,11:20,Varias,1111X,SANTANDER,0.0,1017.0,1010.9,CANTABRIA,6.9,9.1,17.0,14.3,11.6,3.9
52.0,28.0,2016-05-18,Varias,04,23:50,11:20,03:20,1111X,SANTANDER,1.0,1013.6,1008.7,CANTABRIA,13.3,3.2,17.0,14.7,12.4,5.0
52.0,28.0,2016-05-19,21,03,00:40,12:30,07:30,1111X,SANTANDER,0.4,1018.4,1012.5,CANTABRIA,13.9,1.4,16.9,14.8,12.8,4.7
52.0,99.0,2016-05-20,00,24,Varias,11:40,03:00,1111X,SANTANDER,0.0,1017.2,1008.3,CANTABRIA,11.4,12.7,18.9,16.4,14.0,4.2
52.0,27.0,2016-05-21,00,24,05:10,01:20,23:59,1111X,SANTANDER,8.6,1008.3,1003.4,CANTABRIA,12.8,0.7,17.1,15.6,14.1,4.2
52.0,30.0,2016-05-22,Varias,01,12:40,10:20,07:30,1111X,SANTANDER,1.6,1018.4,1003.0,CANTABRIA,21.7,9.6,16.0,14.2,12.3,10.3
52.0,9.0,2016-05-23,10,24,19:20,13:50,04:50,1111X,SANTANDER,0.0,1019.5,1010.9,CANTABRIA,11.7,10.2,16.6,14.0,11.3,5.0
52.0,26.0,2016-05-24,00,16,18:50,11:20,00:00,1111X,SANTANDER,0.0,1010.9,998.8,CANTABRIA,13.6,8.7,18.4,15.8,13.2,5.0
52.0,27.0,2016-05-25,21,04,00:50,14:10,05:10,1111X,SANTANDER,0.0,1007.1,1001.5,CANTABRIA,5.8,9.1,18.5,16.0,13.4,1.4
52.0,9.0,2016-05-26,Varias,05,07:00,14:40,04:00,1111X,SANTANDER,0.0,1007.8,1005.2,CANTABRIA,5.8,10.9,18.9,17.0,15.0,3.3
52.0,7.0,2016-05-27,21,11,10:40,11:30,Varias,1111X,SANTANDER,0.0,1008.6,1005.7,CANTABRIA,9.7,11.7,19.6,17.0,14.5,3.9
52.0,27.0,2016-05-28,00,13,15:40,10:00,04:50,1111X,SANTANDER,0.0,1008.1,1003.4,CANTABRIA,11.9,7.4,19.9,17.1,14.3,3.9
52.0,27.0,2016-05-29,22,03,18:00,10:30,04:20,1111X,SANTANDER,4.8,1011.6,1006.0,CANTABRIA,7.5,9.1,18.7,16.4,14.0,3.6
52.0,28.0,2016-05-30,Varias,04,08:10,15:50,04:20,1111X,SANTANDER,0.4,1015.1,1010.5,CANTABRIA,13.9,7.6,17.9,15.9,13.9,6.9
52.0,30.0,2016-05-31,21,00,08:10,12:20,23:10,1111X,SANTANDER,0.0,1018.8,1015.1,CANTABRIA,12.2,7.5,18.4,16.6,14.8,6.7
52.0,26.0,2016-06-01,00,24,00:30,14:10,02:00,1111X,SANTANDER,0.0,1017.8,1013.5,CANTABRIA,11.1,10.5,18.4,16.1,13.8,5.6
52.0,6.0,2016-06-02,00,24,18:00,14:20,Varias,1111X,SANTANDER,0.0,1013.5,1007.9,CANTABRIA,8.1,8.8,18.9,16.7,14.5,3.9
52.0,7.0,2016-06-03,00,14,11:10,12:40,04:20,1111X,SANTANDER,0.0,1007.9,1004.0,CANTABRIA,11.7,13.2,19.4,16.6,13.9,5.3
52.0,28.0,2016-06-04,21,Varias,08:40,15:30,05:10,1111X,SANTANDER,0.0,1012.1,1007.4,CANTABRIA,7.2,0.5,18.6,17.4,16.1,2.8
52.0,7.0,2016-06-05,22,14,11:20,Varias,03:40,1111X,SANTANDER,0.0,1011.8,1009.7,CANTABRIA,11.9,9.7,19.6,17.4,15.3,5.0
52.0,27.0,2016-06-06,Varias,05,11:20,13:50,04:20,1111X,SANTANDER,0.0,1016.0,1008.7,CANTABRIA,9.7,5.2,20.0,17.7,15.4,3.6
52.0,7.0,2016-06-07,07,17,13:30,11:50,04:30,1111X,SANTANDER,0.0,1017.0,1015.6,CANTABRIA,10.8,12.0,20.4,18.1,15.8,5.0
52.0,7.0,2016-06-08,00,17,11:10,13:30,03:10,1111X,SANTANDER,0.0,1016.0,1012.5,CANTABRIA,9.2,13.4,21.6,18.9,16.2,5.0
52.0,27.0,2016-06-09,00,24,23:10,13:50,03:50,1111X,SANTANDER,1.4,1012.9,1008.3,CANTABRIA,9.2,4.9,20.7,18.6,16.6,3.3
52.0,29.0,2016-06-10,24,06,11:30,14:10,23:20,1111X,SANTANDER,0.2,1010.5,1007.0,CANTABRIA,14.2,0.1,19.2,17.8,16.3,6.4
52.0,28.0,2016-06-11,12,04,00:20,10:00,Varias,1111X,SANTANDER,0.0,1011.6,1010.0,CANTABRIA,9.2,11.7,19.4,17.2,15.0,2.8
52.0,28.0,2016-06-11,12,04,00:20,10:00,Varias,1111X,SANTANDER,0.0,1011.6,1010.0,CANTABRIA,9.2,11.7,19.4,17.2,15.0,2.8
52.0,28.0,2016-06-12,11,19,23:59,09:20,Varias,1111X,SANTANDER,2.0,1011.5,1010.0,CANTABRIA,7.2,3.5,21.9,18.8,15.8,2.2
52.0,30.0,2016-06-13,Varias,04,11:30,14:40,23:30,1111X,SANTANDER,0.0,1010.1,1007.6,CANTABRIA,18.1,1.7,20.5,18.6,16.7,6.7
52.0,30.0,2016-06-14,00,Varias,03:50,14:30,23:50,1111X,SANTANDER,16.6,1008.6,999.9,CANTABRIA,13.9,7.2,21.4,17.8,14.1,3.6
52.0,27.0,2016-06-15,00,11,15:40,08:40,20:50,1111X,SANTANDER,7.6,999.9,996.0,CANTABRIA,12.2,4.7,20.0,16.4,12.7,2.5
52.0,27.0,2016-06-16,24,03,10:40,Varias,00:00,1111X,SANTANDER,5.6,1006.3,997.7,CANTABRIA,18.6,6.1,17.9,15.4,12.8,7.2
52.0,26.0,2016-06-17,Varias,Varias,08:50,07:10,23:30,1111X,SANTANDER,20.0,1016.0,1006.0,CANTABRIA,15.6,0.1,16.3,14.6,13.0,8.3
52.0,28.0,2016-06-18,Varias,00,09:20,16:00,05:40,1111X,SANTANDER,9.8,1023.8,1015.9,CANTABRIA,13.1,5.9,18.5,15.4,12.3,6.1
52.0,30.0,2016-06-19,08,24,03:30,14:00,23:50,1111X,SANTANDER,0.0,1024.5,1021.5,CANTABRIA,6.9,10.8,18.7,16.5,14.3,3.6
52.0,6.0,2016-06-20,00,24,11:50,08:40,02:50,1111X,SANTANDER,0.0,1021.5,1016.2,CANTABRIA,4.4,14.4,21.4,17.6,13.7,1.9
52.0,6.0,2016-06-21,00,24,11:10,12:30,03:40,1111X,SANTANDER,0.0,1016.2,1011.0,CANTABRIA,7.8,14.7,21.6,19.0,16.5,3.6
52.0,27.0,2016-06-22,00,18,19:50,13:30,03:20,1111X,SANTANDER,0.0,1011.0,1008.0,CANTABRIA,11.1,11.0,21.7,19.5,17.3,5.0
52.0,28.0,2016-06-23,22,05,18:30,14:10,01:40,1111X,SANTANDER,0.0,1016.1,1008.7,CANTABRIA,10.0,0.6,21.0,19.3,17.6,3.6
52.0,1.0,2016-06-24,Varias,Varias,15:50,12:00,23:30,1111X,SANTANDER,5.0,1017.0,1015.0,CANTABRIA,8.1,1.5,21.2,18.4,15.5,4.7
52.0,2.0,2016-06-25,23,04,05:10,15:00,03:20,1111X,SANTANDER,0.0,1017.2,1015.5,CANTABRIA,7.2,3.9,19.6,17.4,15.1,2.8
52.0,4.0,2016-06-26,22,Varias,04:20,09:40,02:40,1111X,SANTANDER,0.0,1020.1,1016.4,CANTABRIA,6.7,12.2,19.8,18.0,16.2,3.3
52.0,5.0,2016-06-27,07,24,16:30,08:50,03:50,1111X,SANTANDER,0.0,1019.7,1016.7,CANTABRIA,8.1,14.8,20.6,17.6,14.7,4.2
52.0,34.0,2016-06-28,00,24,13:50,11:30,04:00,1111X,SANTANDER,0.0,1016.8,1013.6,CANTABRIA,6.1,13.3,20.8,17.8,14.8,2.5
52.0,32.0,2016-06-29,00,Varias,Varias,11:10,01:40,1111X,SANTANDER,0.0,1013.6,1011.5,CANTABRIA,6.4,5.2,20.8,19.0,17.2,2.5
52.0,3.0,2016-06-30,21,04,14:30,13:20,02:50,1111X,SANTANDER,0.0,1013.9,1010.8,CANTABRIA,5.3,12.0,21.7,19.0,16.3,2.2
52.0,30.0,2016-07-01,23,03,16:40,09:50,04:20,1111X,SANTANDER,5.2,1016.1,1012.3,CANTABRIA,8.6,1.4,22.3,19.4,16.4,3.1
52.0,33.0,2016-07-02,22,01,03:40,12:50,23:59,1111X,SANTANDER,0.0,1019.7,1015.4,CANTABRIA,7.8,0.2,19.2,17.6,16.1,2.8
52.0,8.0,2016-07-03,00,Varias,16:40,13:40,04:50,1111X,SANTANDER,,1019.0,1015.8,CANTABRIA,10.0,14.9,21.6,18.1,14.6,4.7
52.0,7.0,2016-07-04,00,15,11:10,12:40,02:30,1111X,SANTANDER,,1015.8,1012.3,CANTABRIA,10.0,4.6,22.5,19.6,16.6,5.0
52.0,4.0,2016-07-05,11,03,13:20,11:00,Varias,1111X,SANTANDER,0.0,1017.0,1014.2,CANTABRIA,7.2,1.9,20.8,19.4,18.1,3.9
52.0,8.0,2016-07-06,00,15,10:20,12:40,05:00,1111X,SANTANDER,0.2,1016.3,1013.2,CANTABRIA,12.5,9.9,22.0,20.0,18.0,6.1
52.0,9.0,2016-07-07,00,01,01:00,14:20,01:10,1111X,SANTANDER,0.0,1014.7,1011.7,CANTABRIA,11.7,1.0,22.0,20.0,18.1,1.7
52.0,30.0,2016-07-08,22,01,00:30,12:00,23:40,1111X,SANTANDER,0.0,1019.7,1013.7,CANTABRIA,4.4,0.0,21.4,19.9,18.4,1.9
52.0,7.0,2016-07-09,00,24,11:20,11:20,03:30,1111X,SANTANDER,0.0,1018.5,1011.4,CANTABRIA,9.7,14.1,22.2,19.4,16.6,3.9
52.0,29.0,2016-07-10,22,05,11:00,15:30,Varias,1111X,SANTANDER,1.0,1012.3,1009.8,CANTABRIA,7.8,7.0,22.3,19.8,17.2,3.6
52.0,26.0,2016-07-11,22,02,10:30,11:00,23:40,1111X,SANTANDER,1.2,1013.7,1010.6,CANTABRIA,7.5,0.0,19.8,17.9,16.0,3.3
52.0,26.0,2016-07-11,22,02,10:30,11:00,23:40,1111X,SANTANDER,1.2,1013.7,1010.6,CANTABRIA,7.5,0.0,19.8,17.9,16.0,3.3
52.0,33.0,2016-07-12,23,04,23:59,12:20,Varias,1111X,SANTANDER,0.8,1017.1,1012.6,CANTABRIA,11.1,8.1,21.1,18.3,15.5,4.7
52.0,36.0,2016-07-13,22,Varias,07:00,14:50,07:10,1111X,SANTANDER,0.2,1021.7,1016.7,CANTABRIA,13.9,8.0,19.5,17.8,16.0,6.7
52.0,4.0,2016-07-14,21,04,15:50,12:20,05:20,1111X,SANTANDER,0.0,1022.0,1019.8,CANTABRIA,7.5,14.1,20.5,17.5,14.5,3.6
52.0,8.0,2016-07-15,00,19,14:00,09:20,03:30,1111X,SANTANDER,0.0,1021.5,1017.3,CANTABRIA,15.0,14.6,21.6,18.0,14.4,7.5
52.0,8.0,2016-07-16,00,Varias,14:00,13:10,01:40,1111X,SANTANDER,0.0,1018.0,1013.0,CANTABRIA,14.2,14.7,22.4,19.4,16.5,8.3
52.0,6.0,2016-07-17,00,17,17:30,15:00,04:50,1111X,SANTANDER,0.0,1013.1,1009.5,CANTABRIA,7.2,14.5,23.8,19.8,15.9,2.8
52.0,10.0,2016-07-18,00,19,18:50,13:40,01:30,1111X,SANTANDER,0.0,1009.6,1005.2,CANTABRIA,8.9,14.1,31.0,25.1,19.2,3.6
52.0,25.0,2016-07-19,22,02,12:50,00:00,23:59,1111X,SANTANDER,0.0,1009.7,1004.4,CANTABRIA,10.8,13.5,29.7,24.5,19.3,5.0
52.0,31.0,2016-07-20,21,04,14:10,13:50,23:30,1111X,SANTANDER,0.2,1013.9,1008.9,CANTABRIA,9.4,0.0,20.4,19.4,18.4,3.6
52.0,22.0,2016-07-21,00,18,00:40,13:00,00:00,1111X,SANTANDER,0.0,1013.3,1011.5,CANTABRIA,5.0,1.0,22.1,20.3,18.5,1.9
52.0,29.0,2016-07-22,23,03,23:00,12:00,04:50,1111X,SANTANDER,2.4,1016.9,1011.4,CANTABRIA,10.0,9.2,23.0,20.6,18.1,3.6
52.0,99.0,2016-07-23,12,01,Varias,13:10,04:30,1111X,SANTANDER,1.0,1018.6,1016.3,CANTABRIA,10.3,7.6,22.0,19.9,17.8,3.6
52.0,6.0,2016-07-24,00,Varias,15:00,10:20,Varias,1111X,SANTANDER,0.0,1017.7,1015.7,CANTABRIA,6.7,10.5,23.9,20.8,17.7,3.6
52.0,5.0,2016-07-25,22,04,11:00,13:20,04:50,1111X,SANTANDER,0.0,1017.2,1015.2,CANTABRIA,8.6,11.1,23.2,19.8,16.4,3.6
52.0,8.0,2016-07-26,24,Varias,13:20,14:50,01:40,1111X,SANTANDER,0.6,1017.6,1016.1,CANTABRIA,8.1,0.2,23.1,21.0,18.8,3.6
52.0,2.0,2016-07-27,10,18,12:40,14:00,03:50,1111X,SANTANDER,0.0,1018.0,1016.5,CANTABRIA,5.0,10.9,23.1,20.8,18.6,2.5
52.0,5.0,2016-07-28,00,24,14:00,10:50,23:40,1111X,SANTANDER,0.0,1016.7,1012.8,CANTABRIA,6.7,7.5,23.5,20.7,17.9,3.1
52.0,4.0,2016-07-29,00,17,Varias,13:30,00:20,1111X,SANTANDER,1.2,1012.8,1009.5,CANTABRIA,5.8,5.6,23.2,20.4,17.7,2.2
52.0,4.0,2016-07-30,23,05,20:20,11:00,23:20,1111X,SANTANDER,6.8,1011.8,1009.0,CANTABRIA,8.3,0.0,21.5,19.8,18.2,1.9
52.0,1.0,2016-07-31,23,03,02:40,14:00,23:50,1111X,SANTANDER,3.0,1017.4,1011.4,CANTABRIA,6.7,0.4,20.8,18.9,17.0,2.8
52.0,23.0,2016-08-01,00,Varias,05:40,16:00,03:50,1111X,SANTANDER,0.0,1017.1,1016.1,CANTABRIA,4.7,9.2,22.5,19.6,16.8,2.2
52.0,99.0,2016-08-02,00,Varias,Varias,14:00,05:10,1111X,SANTANDER,0.0,1016.5,1014.1,CANTABRIA,6.1,14.2,24.1,20.2,16.2,3.1
52.0,27.0,2016-08-03,00,24,08:10,15:40,04:30,1111X,SANTANDER,0.0,1014.1,1010.9,CANTABRIA,5.0,11.5,23.1,20.2,17.3,2.5
52.0,34.0,2016-08-04,24,06,18:20,11:20,03:10,1111X,SANTANDER,3.0,1016.2,1008.2,CANTABRIA,11.1,0.1,23.8,21.0,18.1,3.6
52.0,23.0,2016-08-05,23,02,04:50,14:40,04:40,1111X,SANTANDER,0.0,1021.1,1016.1,CANTABRIA,5.6,10.7,23.3,20.4,17.4,2.8
52.0,8.0,2016-08-06,23,04,16:10,14:20,05:10,1111X,SANTANDER,0.0,1023.2,1020.7,CANTABRIA,10.6,13.6,23.5,20.1,16.7,5.3
52.0,8.0,2016-08-07,00,17,17:00,14:40,02:20,1111X,SANTANDER,0.0,1023.0,1019.7,CANTABRIA,10.8,13.4,24.7,20.8,16.9,5.3
52.0,5.0,2016-08-08,00,24,14:20,13:40,04:50,1111X,SANTANDER,,1021.0,1018.7,CANTABRIA,5.3,12.7,24.2,21.1,18.0,2.5
52.0,99.0,2016-08-09,23,04,Varias,07:50,23:59,1111X,SANTANDER,3.6,1020.3,1017.7,CANTABRIA,10.8,5.1,21.9,19.8,17.8,5.6
52.0,3.0,2016-08-10,22,04,10:50,11:50,04:20,1111X,SANTANDER,0.0,1021.5,1018.9,CANTABRIA,10.3,9.0,21.5,18.8,16.0,5.0
52.0,3.0,2016-08-10,22,04,10:50,11:50,04:20,1111X,SANTANDER,0.0,1021.5,1018.9,CANTABRIA,10.3,9.0,21.5,18.8,16.0,5.0
52.0,6.0,2016-08-11,09,Varias,17:20,15:30,23:20,1111X,SANTANDER,0.0,1021.9,1020.5,CANTABRIA,7.2,9.1,22.2,19.0,15.8,2.5
52.0,99.0,2016-08-12,00,16,Varias,16:10,02:20,1111X,SANTANDER,0.0,1020.7,1014.7,CANTABRIA,13.9,13.5,22.5,19.0,15.6,6.9
52.0,26.0,2016-08-13,00,18,19:30,Varias,05:10,1111X,SANTANDER,0.0,1014.8,1012.8,CANTABRIA,4.4,13.4,23.3,20.5,17.7,0.8
52.0,26.0,2016-08-14,00,17,16:20,15:10,05:30,1111X,SANTANDER,0.0,1013.7,1010.6,CANTABRIA,5.0,11.1,22.3,19.8,17.2,2.5
52.0,12.0,2016-08-15,00,16,12:40,15:30,Varias,1111X,SANTANDER,0.0,1011.7,1006.9,CANTABRIA,9.4,9.9,28.6,23.5,18.4,1.9
